observation,tempC_7to8,tempC_1to2,tempC_6to7,tempC_avg,humidity_7to8,humidity_1to2,humidity_6to7,humidity_avg,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,windspeedKmph_avg,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,pressureMB_avg,precipMM_7to8,precipMM_1to2,precipMM_6to7,precipMM_avg,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7,%_soil_moisure,soil_pH,water_pH,water_TDS_mgpl
2020-06-22,24,28,27,26,82,64,69,71,17,26,27,23,1004,1003,1002,1003,0.0,0.0,0.4,0.13333333333333333,Partly cloudy,Patchy rain possible,Partly cloudy,33,6.99,8.34,1707.0
2020-06-23,23,29,28,26,81,60,67,69,19,24,24,22,1004,1004,1003,1003,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.45,6.63,1709.0
2020-06-24,24,29,28,27,76,57,62,65,18,23,23,21,1005,1004,1003,1004,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.18,8.41,1708.0
2020-06-25,24,30,29,27,81,57,68,68,14,17,21,17,1005,1004,1003,1004,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Partly cloudy,Moderate rain at times,34,6.59,6.93,1707.0
2020-06-26,24,29,28,27,84,66,73,74,12,18,18,16,1005,1003,1002,1003,0.0,0.0,0.6,0.19999999999999998,Partly cloudy,Patchy rain possible,Patchy rain possible,30,7.01,7.3,1707.0
2020-06-27,24,28,27,26,86,70,76,77,13,20,22,18,1004,1004,1002,1003,0.1,0.1,0.3,0.16666666666666666,Light rain shower,Light rain shower,Partly cloudy,33,6.51,7.47,1709.0
2020-06-28,24,28,26,26,87,75,78,80,15,17,17,16,1005,1004,1003,1004,0.0,0.0,0.0,0.0,Partly cloudy,Patchy rain possible,Partly cloudy,31,7.31,6.52,1708.0
2020-06-29,24,27,26,25,89,74,84,82,12,16,17,15,1004,1003,1002,1003,0.6,0.6,4.6,1.9333333333333331,Light rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower,34,7.07,7.32,1710.0
2020-06-30,24,29,28,27,87,67,73,75,8,4,8,6,1003,1002,1001,1002,0.2,0.4,3.9,1.5,Cloudy,Moderate or heavy rain shower,Moderate or heavy rain shower,35,7.14,6.56,1627.35
2020-07-01,24,28,25,25,88,74,87,83,10,14,25,16,1003,1002,1002,1002,0.0,0.6,6.4,2.3333333333333335,Partly cloudy,Moderate or heavy rain shower,Torrential rain shower,47,7.4,8.47,1708.0
2020-07-02,23,27,27,25,86,72,79,79,19,21,23,21,1003,1003,1002,1002,0.0,0.0,0.6,0.19999999999999998,Partly cloudy,Patchy rain possible,Partly cloudy,50,6.85,7.62,1707.0
2020-07-03,23,28,27,26,86,71,81,79,17,20,22,19,1003,1002,1001,1002,0.0,0.1,0.6,0.23333333333333334,Partly cloudy,Light rain shower,Patchy rain possible,45,6.87,8.26,1709.0
2020-07-04,24,27,25,25,88,76,92,85,12,12,11,11,1001,1000,999,1000,0.0,0.3,5.9,2.066666666666667,Overcast,Moderate or heavy rain shower,Torrential rain shower,46,7.12,7.93,1710.0
2020-07-05,22,23,23,22,93,96,94,94,21,24,26,23,1001,1000,1000,1000,0.2,7.0,17.7,8.299999999999999,Light rain,Heavy rain,Moderate or heavy rain shower,50,6.83,7.47,1707.0
2020-07-06,23,24,25,24,90,87,86,87,27,32,32,30,1001,1001,1000,1000,0.1,0.2,0.8,0.3666666666666667,Light rain shower,Light rain shower,Light rain shower,45,7.33,7.91,1709.0
2020-07-08,23,27,26,25,87,73,82,80,22,27,26,25,1004,1004,1004,1004,0.1,0.0,0.0,0.03333333333333333,Patchy rain possible,Patchy rain possible,Patchy rain possible,50,6.89,8.18,1708.0
2020-07-09,24,27,26,25,86,74,80,80,21,28,29,26,1004,1003,1003,1003,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Light rain shower,Patchy rain possible,45,6.74,6.74,1709.0
2020-07-10,24,27,26,25,86,73,79,79,28,33,32,31,1003,1003,1002,1002,0.0,0.1,0.1,0.06666666666666667,Light rain shower,Patchy rain possible,Patchy rain possible,49,7.12,7.76,1707.0
2020-07-11,23,27,26,25,87,73,80,80,24,28,30,27,1004,1003,1002,1003,0.0,0.0,0.2,0.06666666666666667,Patchy rain possible,Light rain shower,Patchy rain possible,46,6.75,7.71,1709.0
2020-07-12,23,27,26,25,86,71,75,77,26,31,29,28,1004,1004,1003,1003,0.0,0.0,0.0,0.0,Patchy rain possible,Patchy rain possible,Partly cloudy,49,6.89,6.72,1707.0
2020-07-13,23,27,26,25,86,70,78,78,19,24,24,22,1004,1004,1003,1003,0.0,0.0,0.1,0.03333333333333333,Cloudy,Light rain shower,Partly cloudy,47,7.0,8.39,1710.0
2020-07-14,23,28,26,25,85,68,77,76,20,26,24,23,1005,1003,1002,1003,0.0,0.0,0.2,0.06666666666666667,Cloudy,Light rain shower,Patchy rain possible,46,7.02,6.94,1707.0
2020-07-15,22,23,23,22,92,93,92,92,13,13,12,12,1004,1003,1001,1002,0.4,2.0,1.7,1.3666666666666667,Light rain,Moderate rain,Patchy rain possible,46,6.72,7.35,1624.5
2020-07-16,22,24,23,23,92,85,91,89,24,24,28,25,1000,1000,999,999,2.6,0.2,0.0,0.9333333333333333,Light rain shower,Patchy rain possible,Patchy rain possible,45,6.63,7.64,1709.0
2020-07-17,23,27,25,25,87,74,85,82,23,25,24,24,1000,1000,999,999,0.0,0.0,0.1,0.03333333333333333,Cloudy,Light rain shower,Patchy rain possible,47,6.55,6.99,1709.0
2020-07-18,23,27,26,25,86,71,82,79,18,22,23,21,1002,1002,1002,1002,0.0,0.1,0.5,0.2,Cloudy,Light rain shower,Patchy rain possible,49,6.78,7.94,1710.0
2020-07-19,23,27,26,25,86,73,80,79,19,24,23,22,1005,1004,1003,1004,0.0,0.0,0.1,0.03333333333333333,Cloudy,Light rain shower,Partly cloudy,47,7.09,7.71,1708.0
2020-07-20,23,26,25,24,87,75,81,81,17,21,19,19,1005,1003,1002,1003,0.0,0.1,0.6,0.23333333333333334,Cloudy,Light rain shower,Partly cloudy,46,7.15,7.23,1710.0
2020-07-21,24,27,26,25,86,72,81,79,15,19,20,18,1004,1004,1003,1003,0.0,0.2,1.2,0.4666666666666667,Cloudy,Moderate or heavy rain shower,Cloudy,49,6.88,6.72,1710.0
2020-07-22,23,28,27,26,86,68,78,77,10,20,20,16,1007,1006,1005,1006,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Light rain shower,Patchy rain possible,45,6.85,8.11,1707.0
2020-07-23,23,23,21,22,89,90,90,89,14,14,12,13,1005,1005,1005,1005,0.0,1.1,5.7,2.2666666666666666,Cloudy,Heavy rain,Light rain,47,6.71,6.91,1708.0
2020-07-24,22,25,24,23,88,76,88,84,12,17,16,15,1007,1006,1006,1006,0.2,0.2,1.9,0.7666666666666666,Light rain shower,Light rain shower,Light rain shower,50,6.93,6.75,1710.0
2020-07-25,22,25,24,23,91,81,90,87,10,12,12,11,1006,1006,1006,1006,0.3,0.0,1.3,0.5333333333333333,Cloudy,Light rain shower,Moderate or heavy rain shower,47,7.2,6.59,1709.0
2020-07-26,22,27,26,25,89,68,79,78,6,13,19,12,1007,1006,1005,1006,0.5,0.1,1.8,0.8,Patchy rain possible,Patchy rain possible,Moderate or heavy rain shower,46,7.46,6.9,1710.0
2020-07-27,23,28,26,25,88,73,83,81,12,21,23,18,1008,1006,1005,1006,0.0,0.0,0.5,0.16666666666666666,Partly cloudy,Light rain shower,Patchy rain possible,45,6.67,7.68,1707.0
2020-07-28,23,28,27,26,87,71,79,79,14,19,21,18,1006,1005,1004,1005,0.0,0.0,0.4,0.13333333333333333,Cloudy,Light rain shower,Partly cloudy,48,7.2,7.91,1707.0
2020-07-29,23,23,24,23,90,88,92,90,12,13,15,13,1005,1004,1003,1004,0.0,0.8,0.9,0.5666666666666667,Patchy rain possible,Moderate or heavy rain shower,Cloudy,45,6.63,7.81,1709.0
2020-07-30,23,27,25,25,89,73,83,81,11,19,18,16,1005,1004,1003,1004,0.0,0.1,0.6,0.23333333333333334,Partly cloudy,Light rain shower,Partly cloudy,49,6.72,7.75,1625.45
2020-07-31,24,28,26,26,87,72,80,79,13,19,22,18,1005,1004,1003,1004,0.0,0.1,0.8,0.30000000000000004,Cloudy,Light rain shower,Partly cloudy,45,6.52,7.1,1707.0
2020-08-01,24,28,26,26,89,72,82,81,12,16,21,16,1005,1003,1002,1003,0.0,0.0,0.4,0.13333333333333333,Cloudy,Light rain shower,Light rain shower,47,6.51,8.48,1709.0
2020-08-02,23,27,26,25,89,75,83,82,14,17,21,17,1004,1003,1001,1002,0.0,0.2,1.4,0.5333333333333333,Cloudy,Moderate or heavy rain shower,Partly cloudy,45,6.74,7.76,1707.0
2020-08-03,23,25,24,24,89,87,92,89,18,22,23,21,1002,1001,999,1000,0.0,0.1,0.4,0.16666666666666669,Cloudy,Light rain shower,Patchy rain possible,47,6.67,6.57,1710.0
2020-08-04,23,23,23,23,94,94,97,95,15,13,17,15,999,998,997,998,1.6,1.7,14.7,6.0,Light rain shower,Heavy rain,Heavy rain,50,7.35,8.21,1708.0
2020-08-05,22,23,24,23,96,93,93,94,22,22,22,22,996,996,996,996,10.2,1.0,0.4,3.8666666666666663,Moderate rain,Patchy light drizzle,Light drizzle,48,6.79,7.61,1709.0
2020-08-06,22,21,21,21,96,94,94,94,19,28,39,28,996,996,995,995,2.2,3.7,6.3,4.066666666666666,Moderate rain,Heavy rain,Moderate rain,50,6.93,7.88,1708.0
2020-08-07,22,24,24,23,91,85,87,87,26,36,33,31,1000,1001,1001,1000,0.0,0.1,0.4,0.16666666666666669,Light rain shower,Light rain shower,Light rain shower,45,6.99,8.26,1708.0
2020-08-08,23,26,25,24,89,78,85,84,24,30,30,28,1004,1004,1002,1003,0.2,0.2,0.3,0.23333333333333334,Light rain shower,Light rain shower,Patchy rain possible,48,6.8,7.9,1708.0
2020-08-09,23,26,25,24,88,77,84,83,23,29,27,26,1004,1003,1002,1003,0.1,0.1,0.3,0.16666666666666666,Light rain shower,Light rain shower,Patchy rain possible,45,6.72,7.39,1710.0
2020-08-11,22,24,24,23,89,83,88,86,24,30,27,27,1005,1005,1005,1005,0.0,0.1,0.6,0.23333333333333334,Patchy rain possible,Light rain shower,Light rain shower,50,6.66,7.64,1710.0
2020-08-12,22,24,23,23,90,85,89,88,29,34,31,31,1006,1006,1006,1006,0.1,0.1,0.4,0.2,Light rain shower,Light rain shower,Light rain shower,46,7.27,7.26,1708.0
2020-08-13,22,22,22,22,92,90,92,91,31,30,29,30,1004,1004,1003,1003,0.2,0.3,0.7,0.39999999999999997,Light drizzle,Light rain,Light rain shower,46,6.92,7.94,1707.0
2020-08-14,22,23,23,22,93,92,94,93,28,29,28,28,1003,1002,1001,1002,0.2,0.2,0.8,0.4,Light rain shower,Light rain shower,Light rain,46,7.31,7.47,1710.0
2020-08-15,22,22,23,22,95,95,94,94,24,26,27,25,1002,1002,1002,1002,0.4,0.3,0.6,0.43333333333333335,Light rain shower,Light rain shower,Light rain,49,6.57,7.69,1634.0
2020-08-16,22,23,23,22,91,89,92,90,31,30,26,29,1003,1003,1003,1003,0.1,0.3,1.4,0.6,Light rain shower,Light rain shower,Light rain,47,7.01,7.14,1709.0
2020-08-17,23,24,23,23,93,89,95,92,25,27,23,25,1003,1002,1002,1002,0.4,0.3,0.9,0.5333333333333333,Light rain shower,Light rain shower,Light rain shower,45,6.84,8.3,1710.0
2020-08-18,23,25,24,24,90,82,85,85,21,28,27,25,1004,1003,1003,1003,0.0,0.0,0.2,0.06666666666666667,Light rain shower,Light rain shower,Partly cloudy,49,7.47,6.51,1710.0
2020-08-19,22,24,24,23,91,86,89,88,26,32,29,29,1003,1003,1002,1002,0.1,0.1,0.4,0.2,Patchy rain possible,Light rain shower,Light rain shower,50,7.39,6.94,1708.0
2020-08-20,23,23,23,23,92,92,93,92,19,19,19,19,1003,1003,1002,1002,0.0,0.3,1.2,0.5,Patchy rain possible,Light rain,Light drizzle,46,7.3,7.37,1707.0
2020-08-21,23,24,23,23,93,87,88,89,16,27,27,23,1004,1004,1003,1003,0.0,0.0,0.1,0.03333333333333333,Patchy rain possible,Light rain shower,Overcast,47,6.76,7.9,1710.0
2020-08-22,23,25,24,24,91,85,88,88,25,31,30,28,1005,1004,1003,1004,0.0,0.1,0.1,0.06666666666666667,Light rain shower,Light rain shower,Patchy rain possible,47,6.62,7.27,1708.0
2020-08-23,23,24,23,23,91,86,90,89,29,37,33,33,1004,1003,1003,1003,0.2,0.3,0.6,0.36666666666666664,Light rain shower,Light rain shower,Light rain shower,49,6.75,7.4,1707.0
2020-08-24,22,24,24,23,89,81,87,85,30,35,32,32,1005,1005,1005,1005,0.1,0.2,0.5,0.26666666666666666,Light rain shower,Light rain shower,Light rain shower,45,6.54,6.63,1709.0
2020-08-25,22,26,24,24,89,77,85,83,29,33,28,30,1007,1007,1006,1006,0.1,0.1,0.3,0.16666666666666666,Patchy rain possible,Light rain shower,Patchy rain possible,47,7.39,8.36,1710.0
2020-08-26,22,26,24,24,88,75,84,82,21,28,27,25,1008,1008,1007,1007,0.0,0.1,0.3,0.13333333333333333,Partly cloudy,Light rain shower,Patchy rain possible,49,7.38,7.03,1707.0
2020-08-27,22,26,24,24,89,75,85,83,18,28,26,24,1007,1006,1005,1006,0.0,0.1,0.4,0.16666666666666669,Patchy rain possible,Light rain shower,Patchy rain possible,49,6.58,8.16,1709.0
2020-08-28,22,25,23,23,89,80,89,86,17,25,25,22,1005,1004,1004,1004,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Light rain shower,Patchy rain possible,46,6.61,6.8,1707.0
2020-08-29,22,22,22,22,91,90,95,92,18,20,20,19,1005,1005,1004,1004,0.0,0.1,3.2,1.1,Patchy rain possible,Light rain,Moderate rain,47,6.99,8.07,1707.0
2020-08-30,21,23,22,22,93,86,89,89,23,31,28,27,1004,1004,1004,1004,0.1,0.1,0.3,0.16666666666666666,Light drizzle,Light rain shower,Patchy rain possible,49,7.49,7.07,1627.35
2020-08-31,22,25,24,23,89,79,86,84,23,29,22,24,1006,1006,1006,1006,0.1,0.2,0.2,0.16666666666666669,Light rain shower,Light rain shower,Partly cloudy,46,6.88,7.84,1708.0
2020-09-01,22,26,25,24,90,75,86,83,11,18,16,15,1009,1008,1007,1008,0.0,0.1,0.7,0.26666666666666666,Cloudy,Light rain shower,Partly cloudy,51,7.22,7.02,1707.0
2020-09-02,22,27,25,24,88,69,86,81,6,12,15,11,1010,1008,1007,1008,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Light rain shower,Light rain shower,51,7.42,6.59,1708.0
2020-09-03,23,29,26,26,83,62,81,75,3,4,13,6,1008,1007,1005,1006,0.0,0.0,1.2,0.39999999999999997,Cloudy,Patchy rain possible,Patchy rain possible,51,6.69,7.25,1710.0
2020-09-04,24,29,28,27,80,60,74,71,4,8,13,8,1008,1006,1005,1006,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Patchy rain possible,Patchy rain possible,55,7.26,8.42,1708.0
2020-09-05,25,30,27,27,80,64,82,75,3,8,11,7,1007,1005,1004,1005,0.0,0.2,4.1,1.4333333333333331,Partly cloudy,Light rain shower,Moderate or heavy rain shower,52,7.42,8.31,1710.0
2020-09-06,25,29,27,27,82,69,84,78,4,9,9,7,1006,1005,1004,1005,0.2,0.5,5.1,1.9333333333333331,Patchy rain possible,Moderate or heavy rain shower,Moderate or heavy rain shower,52,7.33,6.58,1708.0
2020-09-07,25,28,26,26,77,72,88,79,2,11,14,9,1007,1006,1006,1006,0.0,0.2,2.8,1.0,Partly cloudy,Moderate or heavy rain shower,Torrential rain shower,54,6.55,7.94,1710.0
2020-09-08,24,28,26,26,85,72,88,81,7,11,13,10,1007,1006,1005,1006,0.0,0.1,3.0,1.0333333333333334,Partly cloudy,Light rain shower,Moderate or heavy rain shower,54,6.74,7.0,1710.0
2020-09-09,24,29,27,26,84,65,81,76,5,7,9,7,1007,1005,1004,1005,0.0,0.0,2.1,0.7000000000000001,Partly cloudy,Cloudy,Moderate or heavy rain shower,53,6.69,6.62,1707.0
2020-09-10,24,27,25,25,84,75,89,82,5,12,13,10,1005,1004,1002,1003,0.0,0.8,0.5,0.43333333333333335,Partly cloudy,Light rain shower,Light rain shower,50,7.44,7.33,1710.0
2020-09-11,23,25,25,24,92,87,90,89,7,11,13,10,1004,1003,1002,1003,0.8,1.2,2.6,1.5333333333333334,Moderate or heavy rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower,54,6.88,7.2,1710.0
2020-09-12,23,27,24,24,90,79,94,87,6,8,14,9,1005,1004,1003,1004,0.0,1.1,10.6,3.9,Patchy rain possible,Torrential rain shower,Torrential rain shower,55,7.2,7.61,1709.0
2020-09-14,22,25,24,23,93,83,91,89,17,22,20,19,1005,1005,1004,1004,0.9,0.0,0.2,0.3666666666666667,Patchy rain possible,Light rain shower,Light rain shower,50,6.81,8.39,1708.0
2020-09-15,22,25,24,23,95,86,90,90,9,15,15,13,1006,1005,1004,1005,1.2,0.0,0.0,0.39999999999999997,Mist,Partly cloudy,Mist,54,6.72,7.51,1628.3
2020-09-16,22,26,24,24,92,81,92,88,9,16,17,14,1006,1005,1004,1005,1.4,0.6,2.8,1.5999999999999999,Light rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower,51,6.66,7.71,1708.0
2020-09-17,22,26,24,24,93,83,92,89,10,16,17,14,1007,1006,1005,1006,0.9,0.2,1.2,0.7666666666666666,Light rain shower,Patchy rain possible,Light rain shower,52,6.99,8.05,1709.0
2020-09-18,22,25,23,23,93,83,93,89,11,14,15,13,1007,1006,1005,1006,0.4,0.3,1.4,0.7,Light rain shower,Light rain shower,Light rain shower,55,7.45,7.69,1708.0
2020-09-19,22,25,23,23,93,83,95,90,8,13,12,11,1006,1005,1004,1005,0.0,0.1,1.2,0.43333333333333335,Patchy rain possible,Light rain shower,Light rain,52,6.65,7.23,1709.0
2020-09-20,23,27,24,24,93,81,92,88,10,15,13,12,1004,1002,1002,1002,0.1,0.2,3.3,1.2,Light rain shower,Light rain shower,Torrential rain shower,51,6.5,6.73,1709.0
2020-09-21,24,28,26,26,91,83,89,87,10,19,15,14,1002,1001,1000,1001,0.1,0.2,1.0,0.43333333333333335,Partly cloudy,Light rain shower,Patchy rain possible,53,7.25,7.24,1707.0
2020-09-22,24,27,24,25,91,83,94,89,13,17,11,13,1002,1001,1001,1001,0.0,0.3,0.3,0.19999999999999998,Partly cloudy,Moderate or heavy rain shower,Light rain shower,54,6.62,8.39,1709.0
2020-09-23,24,26,24,24,90,83,93,88,11,16,11,12,1003,1003,1003,1003,0.0,1.0,2.6,1.2,Patchy rain possible,Moderate or heavy rain shower,Mist,50,6.97,7.93,1708.0
2020-09-24,23,27,24,24,92,81,92,88,15,20,16,17,1007,1006,1006,1006,0.0,0.3,1.7,0.6666666666666666,Overcast,Moderate or heavy rain shower,Mist,51,6.55,7.47,1708.0
2020-09-25,23,26,24,24,92,82,93,89,14,22,18,18,1007,1006,1006,1006,0.2,0.3,1.7,0.7333333333333333,Overcast,Moderate or heavy rain shower,Light rain shower,54,6.5,7.3,1709.0
2020-09-26,21,25,23,23,91,76,86,84,15,22,18,18,1007,1007,1006,1006,0.0,0.0,0.0,0.0,Light rain shower,Patchy rain possible,Partly cloudy,54,6.91,7.8,1708.0
2020-09-27,21,26,24,23,90,73,88,83,11,18,14,14,1009,1008,1007,1008,0.0,0.0,0.1,0.03333333333333333,Light rain shower,Patchy rain possible,Light rain shower,52,6.68,8.38,1710.0
2020-09-28,22,26,24,24,83,65,85,77,6,9,11,8,1010,1008,1008,1008,0.0,0.0,1.3,0.43333333333333335,Partly cloudy,Light rain shower,Patchy rain possible,52,6.68,7.06,1707.0
2020-09-29,21,27,23,23,83,67,88,79,7,11,13,10,1009,1008,1007,1008,0.0,0.0,0.9,0.3,Partly cloudy,Patchy rain possible,Patchy rain possible,50,7.06,6.54,1707.0
2020-09-30,21,26,24,23,85,69,86,80,8,12,14,11,1008,1007,1006,1007,0.0,0.0,0.4,0.13333333333333333,Partly cloudy,Patchy rain possible,Light rain shower,53,6.67,7.75,1627.35
2020-10-01,21,26,24,23,89,74,85,82,10,12,10,10,1009,1008,1007,1008,0.0,0.2,1.7,0.6333333333333333,Partly cloudy,Patchy rain possible,Patchy rain possible,51,6.53,6.69,1710.0
2020-10-02,22,27,24,24,87,68,87,80,9,12,13,11,1009,1008,1007,1008,0.0,0.0,1.2,0.39999999999999997,Partly cloudy,Patchy rain possible,Patchy rain possible,54,7.18,6.55,1710.0
2020-10-03,23,28,25,25,79,57,78,71,6,6,13,8,1008,1008,1007,1007,0.0,0.0,0.4,0.13333333333333333,Partly cloudy,Partly cloudy,Patchy rain possible,50,6.65,6.53,1708.0
2020-10-04,24,29,25,26,77,61,80,72,7,11,13,10,1010,1008,1008,1008,0.0,0.0,0.2,0.06666666666666667,Partly cloudy,Patchy rain possible,Patchy rain possible,51,6.68,6.79,1710.0
2020-10-05,23,28,25,25,79,53,77,69,7,9,12,9,1010,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,55,7.39,7.68,1708.0
2020-10-06,24,29,25,26,71,46,80,65,5,9,14,9,1009,1008,1007,1008,0.0,0.0,0.1,0.03333333333333333,Sunny,Partly cloudy,Patchy rain possible,53,6.59,7.89,1710.0
2020-10-07,23,28,25,25,76,50,75,67,7,12,15,11,1009,1008,1008,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,54,6.6,6.7,1707.0
2020-10-08,23,29,25,25,57,41,69,55,4,12,11,9,1009,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,55,7.29,8.43,1708.0
2020-10-09,24,30,26,26,52,43,59,51,4,12,8,8,1009,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,53,7.01,7.21,1709.0
2020-10-10,24,29,26,26,63,60,71,64,6,11,10,9,1008,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,50,6.53,6.7,1707.0
2020-10-11,25,28,25,26,53,50,68,57,6,13,10,9,1007,1005,1004,1005,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,54,7.45,8.04,1709.0
2020-10-12,24,29,25,26,75,50,73,66,7,12,15,11,1006,1004,1003,1004,0.0,0.0,0.0,0.0,Cloudy,Partly cloudy,Partly cloudy,53,7.38,7.03,1708.0
2020-10-13,24,29,25,26,59,50,76,61,4,10,13,9,1004,1003,1002,1003,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,53,6.54,6.87,1709.0
2020-10-14,23,27,25,25,74,75,86,78,9,16,13,12,1003,1001,1001,1001,0.2,0.6,5.8,2.1999999999999997,Patchy rain possible,Moderate or heavy rain shower,Torrential rain shower,55,7.23,6.6,1707.0
2020-10-15,23,27,25,25,91,77,84,84,17,22,14,17,1003,1001,1000,1001,0.6,0.2,0.9,0.5666666666666667,Light rain shower,Light rain shower,Moderate or heavy rain shower,55,7.02,6.55,1627.35
2020-10-16,23,27,25,25,93,79,89,87,16,19,8,14,1002,1001,1002,1001,0.0,0.5,6.3,2.2666666666666666,Patchy rain possible,Moderate or heavy rain shower,Light rain shower,51,6.72,7.77,1707.0
2020-10-18,23,28,25,25,77,67,87,77,6,11,12,9,1008,1007,1007,1007,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Partly cloudy,Mist,50,6.66,6.92,1710.0
2020-10-19,23,27,25,25,89,74,89,84,6,10,12,9,1009,1007,1007,1007,0.0,0.2,0.9,0.3666666666666667,Partly cloudy,Light rain shower,Light rain shower,51,6.89,7.2,1707.0
2020-10-20,24,29,26,26,85,62,79,75,4,9,10,7,1007,1006,1006,1006,0.0,0.0,0.3,0.09999999999999999,Partly cloudy,Partly cloudy,Patchy rain possible,53,7.23,7.43,1710.0
2020-10-21,25,28,25,26,80,67,85,77,3,7,7,5,1008,1007,1006,1007,0.0,0.8,5.5,2.1,Partly cloudy,Moderate or heavy rain shower,Torrential rain shower,53,7.46,7.47,1710.0
2020-10-22,25,29,26,26,80,62,80,74,4,9,11,8,1007,1006,1005,1006,0.2,0.0,0.3,0.16666666666666666,Partly cloudy,Partly cloudy,Patchy rain possible,53,6.89,6.99,1710.0
2020-10-23,24,29,26,26,76,53,64,64,7,10,5,7,1007,1006,1006,1006,0.0,0.0,0.0,0.0,Partly cloudy,Patchy rain possible,Partly cloudy,52,7.49,8.4,1710.0
2020-10-24,24,29,26,26,69,52,69,63,4,8,5,5,1008,1008,1008,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,54,7.38,7.13,1708.0
2020-10-25,23,27,25,25,76,67,76,73,7,14,7,9,1011,1010,1009,1010,0.0,0.1,0.0,0.03333333333333333,Partly cloudy,Patchy rain possible,Patchy rain possible,54,6.97,8.01,1709.0
2020-10-26,22,27,25,24,85,64,75,74,10,14,8,10,1012,1011,1011,1011,0.0,0.1,0.4,0.16666666666666669,Partly cloudy,Patchy rain possible,Patchy rain possible,51,6.65,6.71,1709.0
2020-10-27,22,27,25,24,58,41,50,49,6,12,3,7,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,53,7.38,7.48,1709.0
2020-10-28,22,26,25,24,53,38,51,47,3,11,3,5,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,51,6.96,8.23,1707.0
2020-10-29,21,27,24,24,55,39,49,47,5,9,5,6,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,51,7.49,7.15,1708.0
2020-10-30,22,27,25,24,63,42,51,52,3,8,3,4,1013,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,54,6.56,8.48,1629.25
2020-10-31,22,27,25,24,53,41,51,48,5,10,6,7,1013,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,52,6.99,7.91,1708.0
2020-11-01,22,28,26,25,63,47,54,54,7,7,5,6,1013,1012,1012,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.7,8.33,1710.0
2020-11-02,22,28,25,25,50,38,49,45,8,12,6,8,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.79,6.66,1710.0
2020-11-03,22,28,26,25,56,39,48,47,7,12,5,8,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.08,6.61,1710.0
2020-11-04,22,28,25,25,54,37,48,46,7,8,5,6,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.12,7.2,1707.0
2020-11-05,21,27,25,24,55,36,45,45,7,13,4,8,1014,1013,1013,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,6.89,7.01,1708.0
2020-11-06,20,27,24,23,50,34,43,42,10,17,7,11,1015,1015,1014,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Partly cloudy,44,7.05,8.0,1707.0
2020-11-07,19,26,24,23,54,42,52,49,13,18,10,13,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,44,7.01,7.98,1709.0
